feature_id,identifiability_score,decoder_norm,activation_frequency
125,0.3060269364646303,1.0,0.0006151898
126,0.4492876574323216,1.0,0.00036187633
127,0.540962429081864,1.0,0.0015198806
128,0.3358045103080758,1.0,0.0015922559
129,0.6827370509045904,1.0,0.0006694712
130,0.2822959462055405,1.0,0.0017279595
131,0.3121376557814447,1.0,0.00040711087
132,0.4786391773986099,1.0,0.0003075949
133,0.5162569374864937,1.0000001,0.0066585243
134,0.3750404996643255,1.0000001,0.0020446014
135,0.2892293388338252,0.99999994,0.0017279595
136,0.4125588121659131,1.0,0.0032026055
137,0.3865202320704847,0.99999994,0.0012032388
138,0.5083528030499413,1.0000001,0.0027140724
139,0.6550208572685915,1.0,0.0020446014
140,0.6292454688097869,1.0,0.0003075949
141,0.3771895114171194,1.0,0.0017460533
142,0.3527785913368074,1.0,0.0017460533
143,0.3425748959577068,1.0,2.7140724e-05
144,0.4747385559739579,0.99999994,0.00011760981
145,0.6300760025179651,1.0,0.00015379745
146,0.5733884330469994,0.99999994,0.0025964626
147,0.4481517224988845,0.99999994,0.0002171258
148,0.3000672220090835,1.0,0.0010584883
149,0.2648716232714703,1.0000001,0.002270774
150,0.3359862522507638,1.0,0.0002261727
151,0.3083363422104081,1.0,0.0033021215
152,0.5230102921311031,1.0,0.0023250554
153,0.4057117299844822,0.99999994,0.000986113
154,0.4466324244613932,1.0,0.0027321663
155,0.3778824934348265,1.0,0.00085945625
156,0.3433810422055013,0.99999994,0.0004613923
157,0.3354753520472463,1.0,0.0024245714
158,0.6268376133527312,0.99999994,0.0007780341
159,0.3720509714678912,0.99999994,0.0030940427
160,0.3178609711680082,1.0000001,9.951599e-05
161,0.3974035259815051,0.99999994,0.0039082645
162,0.4339631866724497,1.0,0.00038901705
163,0.3841706227789145,1.0,0.00057900214
164,0.4950830195789765,0.9999999,0.00038901705
165,0.4947628378567956,0.99999994,0.0005699552
166,0.5372591573844784,0.99999994,0.00036187633
167,0.6343015001350782,1.0,9.046908e-05
168,0.3623894375425658,0.99999994,0.0009046908
169,0.3926673782015037,1.0,0.0014384585
170,0.3043887799273944,1.0,0.0003437825
171,0.3616493133532243,0.99999994,0.0011218166
172,0.5987741108434236,1.0,0.00088659703
173,0.3362709865082525,1.0000001,0.0007327996
174,0.3533950117026808,1.0,0.0003347356
175,0.5468582643441887,0.99999994,0.00072375266
176,0.347651923387473,1.0,7.237527e-05
177,0.6832257868116905,1.0,0.00013570362
178,0.5819269119099304,1.0,0.00059709593
179,0.4338840244724878,0.99999994,0.0025150406
180,0.5113412826731761,1.0,0.0002171258
181,0.3153899067447588,1.0,0.0016646311
182,0.3976310683381459,1.0000001,0.0020988828
183,0.4402154734861545,1.0,0.0007508934
184,0.2688574121339716,0.9999999,0.00013570362
185,0.2385267610074496,0.99999994,2.7140724e-05
186,0.3478283809355354,1.0,0.0003437825
187,0.622117537364382,1.0,0.00012665671
188,0.3371825138431492,0.99999994,0.0011308636
189,0.6557513463302056,1.0,0.0005518614
190,0.3382701766449919,0.99999994,0.0006151898
191,0.351400676534276,1.0,0.00024426653
192,0.4695998626026141,0.99999994,3.6187634e-05
193,0.3165481191617907,1.0,0.0008051748
194,0.5884719150434372,1.0,0.0012032388
195,0.5026465092755292,1.0,5.428145e-05
196,0.5373592260550982,1.0,0.00070565887
197,0.6524350113536174,0.9999999,0.0013118017
198,0.344043197722735,0.99999994,0.0035916225
199,0.3273452576126346,0.99999994,0.001673678
200,0.2780950428936367,1.0,0.0018817569
201,0.5008187325559831,1.0,0.00011760981
202,0.3166924214284395,1.0000001,8.142217e-05
203,0.4461466048840977,1.0,4.523454e-05
204,0.5017267967584742,1.0,0.001085629
205,0.4019424356690018,0.99999994,0.0030940427
206,0.5666125111501118,0.99999994,0.0040801554
207,0.3999526371140434,1.0,9.046908e-06
208,0.3564671752810362,1.0,0.007888904
209,0.6485087465735748,1.0,0.00029854797
210,0.5171767416385484,1.0,0.00041615777
211,0.4013639126980203,1.0,0.0010132537
212,0.6815756046585952,1.0,0.00039806397
213,0.3794648560110242,0.99999994,0.0013208486
214,0.4782392472136079,0.9999999,0.00059709593
215,0.5228807685700254,1.0,7.237527e-05
216,0.4361117570102165,1.0000001,0.0011670511
217,0.3460549292733689,1.0,0.0021983988
218,0.3933011365412406,0.99999994,0.0013479893
219,0.1674978498726354,0.99999994,0.0
220,0.4985216638952829,1.0,0.00057900214
221,0.6884133732216485,1.0,8.142217e-05
222,0.4794432026838475,0.99999994,0.00029854797
223,0.4254543685546763,0.99999994,0.00013570362
224,0.2705425289598664,1.0,0.0032297461
225,0.6086698554408358,1.0,0.0038992174
226,0.4558585242099125,1.0,1.8093817e-05
227,0.5869202419106507,1.0,0.00044329852
228,0.6037485261964295,1.0,0.005419098
229,0.3653317323899756,1.0,0.0005699552
230,0.5172316892470612,1.0,0.0001085629
231,0.4248849021044934,0.9999999,0.0018365224
232,0.3479728042894404,1.0,0.00025331342
233,0.2422709743974329,0.9999999,0.0012394264
234,0.4301999606699094,1.0,0.0014927399
235,0.3676214982913044,1.0,0.00065137737
236,0.4715449819426943,1.0,0.004351563
237,0.2920131975715174,1.0,0.0011127697
238,0.4904012933657812,0.99999994,0.0008504094
239,0.4149829830184907,0.99999994,0.0015470213
240,0.3871144953788272,1.0000001,0.0016555842
241,0.3712797409607511,0.99999994,0.005111503
242,0.4271758996522055,0.99999994,0.0024878997
243,0.3156052141766056,1.0,0.0008956439
244,0.3244508028974067,0.99999994,0.0003166418
245,0.2980399130560011,1.0,8.142217e-05
