feature_id,identifiability_score,decoder_norm,activation_frequency
393,0.9916248563746132,0.29489034,0.013988654
394,0.9461617979572772,0.6512138,8.091124e-05
395,0.6864871369240579,1.1177305,0.005474994
396,0.9363316049819452,0.89965445,0.0009889152
397,0.9999990769245052,0.06348653,0.009340753
398,0.7059417428591388,0.9684626,0.0007282012
399,0.7099271310980695,1.0281322,0.0013575108
400,0.7818677225708558,0.79819185,0.002220564
401,0.6569462415845045,1.2489018,0.00020677317
402,0.6461566680557638,1.0762125,0.0008001223
403,0.6798055498564609,1.1457849,0.0013934714
404,0.88892088588158,0.61345387,0.007452824
405,0.870663253371586,0.4567911,0.005672777
406,0.8213660025121303,0.82901657,7.19211e-05
407,0.7643627027340416,1.0090235,0.0006023392
408,0.9136388434204962,0.68324053,0.00016182248
409,0.7660460969985963,0.90029615,0.0012855898
410,0.6749602397956533,0.91593266,0.0017530769
411,0.7675424377699482,0.8712951,0.0012945798
412,0.9999990972897698,0.0667869,0.009349743
413,0.8797202020302075,0.8296653,0.0010518461
414,0.8029744749594729,0.95428973,0.0054480233
415,0.967625975581901,0.78489417,0.0024363273
416,0.9158197209859118,0.35349154,0.0006382998
417,0.9659710289012596,0.6535524,0.0014024616
418,0.9879567780803368,1.0713861,7.19211e-05
419,0.8704032566611825,0.5031451,0.005798639
420,0.7354281661626737,0.85726476,0.00392869
421,0.9091883937159762,0.9427761,0.0001887929
422,0.650871824526919,1.2236936,0.004045562
423,0.9236324328994304,0.67344564,0.0007102209
424,0.7306181508632605,0.8364933,0.0056008557
425,0.8689943122021108,0.983377,0.0041983943
426,0.8362868289692689,1.0344493,0.0030566468
427,0.9624656887329331,0.76752126,0.00025172386
428,0.6833537900537706,1.019759,0.0009979053
429,0.9338058271708258,0.7769468,0.0003596055
430,0.9576106640754418,0.66080314,0.0008810335
431,0.9223580280096711,0.67818284,0.0046209306
432,0.793415541729563,0.88901323,0.0025531992
433,0.8942090969365359,0.60640126,0.009754299
434,0.8988569107602318,0.4954606,0.00029667455
435,0.8312512562189015,0.84241426,0.0027689624
436,0.7687826443155994,1.2617172,0.00012586193
437,0.9736432368038148,0.880015,0.0008360828
438,0.9999975548903168,0.06345165,0.009439644
439,0.8861217364275734,0.8373799,0.004045562
440,0.6560586321612197,0.95935845,0.001177708
441,0.6376390885575445,1.1496196,0.0021935937
442,0.7582853322601042,1.0267751,0.0048456844
443,0.9902575128000362,0.1278192,0.07422258
444,0.7564323232840106,0.4239243,3.596055e-05
445,0.9999848592865684,0.07540099,0.004504059
446,0.8217067135200924,0.6957462,0.0008990138
447,0.7853657406791941,0.8298374,0.0037938382
448,0.845296485226782,0.9237294,0.0013485206
449,0.8635405802501444,0.8236725,0.00010788166
450,0.7869721881195585,0.9460813,0.00087204337
451,0.9117457803403128,0.6315956,0.0049265954
452,0.9999996140404148,0.10150387,0.009214891
453,0.8357153586923738,0.70473075,0.003596055
454,0.9999993673325064,0.070539646,0.009430654
455,0.8157543676298565,0.84130716,0.0005663787
456,0.9709451601743366,0.34083167,0.003973641
457,0.9602033559780904,0.37964982,0.021908965
458,0.9999778012229824,0.060309675,0.0046209306
459,0.999936011727195,0.06804132,0.0065987613
460,0.985109539487118,1.2154349,0.00016182248
461,0.9555273982848967,0.4149566,0.007515755
462,0.7891016010481438,1.1184709,0.00011687179
463,0.5339088338014876,0.9562079,0.0003506154
464,0.8747645665457249,0.430446,0.009403684
